RNO,NAME,YEAR,CURR_SEM,past_avg,past_count,internal_pct,attendance_pct,behavior_pct,performance_trend,performance_overall,risk_overall,risk_score,dropout_overall,dropout_score,performance_label,risk_label,dropout_label
23G31A3894,Siddharth Kapoor,1,1,0.0,0,56.666666666666664,65.47126436781608,80.0,0.0,30.82068965517241,30.82068965517241,69.1793103448276,59.496551724137916,40.503448275862084,poor,normal,low
23G31B7636,Ajay Menon,1,1,0.0,0,66.66666666666666,77.42857142857142,16.0,0.0,32.414285714285704,32.414285714285704,67.58571428571429,62.466666666666654,37.533333333333346,poor,normal,low
23G31B2764,Rahul Iyer,1,2,63.0,1,83.33333333333334,54.07826086956523,32.0,0.0,66.21173913043478,66.21173913043478,33.78826086956522,55.68811594202899,44.31188405797101,high,low,low
23G31B1619,Rohan Singh,1,2,80.0,1,90.0,81.44269662921347,76.0,0.0,83.01640449438202,83.01640449438202,16.983595505617984,81.60988764044941,18.390112359550585,high,low,low
23G31A5554,Suresh Sinha,1,1,0.0,0,93.33333333333333,90.31949152542373,99.0,0.0,46.49792372881356,46.49792372881356,53.50207627118644,82.45697740112995,17.543022598870053,medium,normal,low
23G31A7627,Suresh Bhat,1,1,0.0,0,56.666666666666664,86.03389830508476,14.0,0.0,30.605084745762714,30.605084745762714,69.39491525423729,67.290395480226,32.709604519774004,poor,normal,low
23G31A3337,Kriti Pillai,1,2,87.0,1,60.0,51.56666666666667,72.0,0.0,72.835,72.835,27.165000000000006,57.99666666666667,42.00333333333333,high,low,low
23G31A1995,Rajesh Saxena,1,1,0.0,0,86.66666666666667,66.38305084745762,36.0,0.0,37.75745762711864,37.75745762711864,62.24254237288136,58.734802259887,41.265197740113,poor,normal,low
23G31B5950,Swati Verma,1,2,58.0,1,46.666666666666664,84.46666666666665,41.0,0.0,57.72,57.72,42.28,73.69333333333331,26.306666666666686,medium,normal,low
23G31B3187,Ashok Sharma,1,1,0.0,0,56.666666666666664,74.98260869565217,88.0,0.0,32.64739130434783,32.64739130434783,67.35260869565218,66.95449275362319,33.045507246376815,poor,normal,low
23G31B5097,Ajay Desai,1,2,76.0,1,66.66666666666666,45.94774774774775,92.0,0.0,69.49216216216216,69.49216216216216,30.50783783783784,55.63009009009009,44.36990990990991,high,low,low
23G31B7260,Vivek Chopra,1,1,0.0,0,50.0,74.9887640449438,38.0,0.0,28.14831460674157,28.14831460674157,71.85168539325844,61.29213483146066,38.70786516853934,poor,high,low
23G31A3119,Zara Agarwal,1,1,0.0,0,40.0,56.93448275862068,15.0,0.0,21.2901724137931,21.2901724137931,78.7098275862069,45.35413793103447,54.64586206896553,poor,high,medium
23G31B3100,Bhavna Menon,1,1,0.0,0,66.66666666666666,74.37894736842104,66.0,0.0,34.45684210526315,34.45684210526315,65.54315789473685,65.33192982456139,34.668070175438615,poor,normal,low
23G31A4368,Isha Kumar,1,1,0.0,0,40.0,69.93076923076923,73.0,0.0,26.139615384615382,26.139615384615382,73.86038461538462,60.25153846153846,39.74846153846154,poor,high,low
23G31B7138,Kavya Dasgupta,1,2,62.0,1,50.0,75.10769230769232,92.0,0.0,61.86615384615385,61.86615384615385,38.13384615384615,72.97538461538463,27.024615384615373,high,low,low
23G31B5864,Nisha Pillai,1,2,72.0,1,60.0,54.70940170940171,90.0,0.0,66.70641025641027,66.70641025641027,33.293589743589735,60.49658119658119,39.50341880341881,high,low,low
23G31B1678,Aryan Gupta,1,2,60.0,1,90.0,56.05607476635514,58.0,0.0,68.30841121495328,68.30841121495328,31.69158878504672,60.0392523364486,39.9607476635514,high,low,low
23G31A6312,Aditya Gupta,1,2,95.0,1,93.33333333333333,74.30240963855421,61.0,0.0,89.69536144578312,89.69536144578312,10.30463855421688,76.94502008032127,23.05497991967873,high,low,low
23G31A6699,Meera Saxena,1,2,42.0,1,63.33333333333333,49.81923076923077,16.0,0.0,48.27288461538461,48.27288461538461,51.72711538461539,47.00679487179487,52.99320512820513,medium,normal,medium
23G31A6863,Pooja Kapoor,1,1,0.0,0,90.0,73.41739130434782,20.0,0.0,39.012608695652176,39.012608695652176,60.987391304347824,62.39217391304347,37.60782608695653,poor,normal,low
23G31B4750,Zara Rao,1,1,0.0,0,33.33333333333333,57.133333333333326,18.0,0.0,19.469999999999995,19.469999999999995,80.53,45.12666666666666,54.87333333333334,poor,high,medium
23G31A8111,Bhavna Bhatnagar,1,2,95.0,1,86.66666666666667,80.28387096774193,20.0,0.0,86.5425806451613,86.5425806451613,13.457419354838706,76.36537634408602,23.634623655913984,high,low,low
23G31A4403,Diya Bansal,1,2,68.0,1,90.0,58.91188118811881,73.0,0.0,73.48678217821782,73.48678217821782,26.513217821782177,64.33831683168316,35.66168316831684,high,low,low
23G31A7907,Aditya Rao,1,1,0.0,0,33.33333333333333,73.03333333333333,61.0,0.0,24.005,24.005,75.995,60.556666666666665,39.443333333333335,poor,high,low
23G31B6397,Varun Rao,1,2,79.0,1,90.0,68.85416666666666,14.0,0.0,77.528125,77.528125,22.471874999999997,66.49791666666667,33.50208333333333,high,low,low
23G31A5556,Vishal Pillai,1,1,0.0,0,80.0,80.12499999999999,38.0,0.0,37.918749999999996,37.918749999999996,62.081250000000004,67.88749999999997,32.112500000000026,poor,normal,low
23G31A6337,Diya Dasgupta,1,1,0.0,0,90.0,81.94705882352939,93.0,0.0,43.94205882352941,43.94205882352941,56.05794117647059,75.66294117647057,24.337058823529432,medium,normal,low
23G31A9734,Kriti Nair,1,2,73.0,1,73.33333333333333,86.17878787878787,57.0,0.0,74.27681818181817,74.27681818181817,25.72318181818183,80.65848484848483,19.341515151515168,high,low,low
23G31A1750,Deepak Iyer,1,2,83.0,1,73.33333333333333,87.67391304347827,71.0,0.0,80.20108695652173,80.20108695652173,19.798913043478265,84.10507246376811,15.89492753623189,high,low,low
23G31A5241,Priya Kumar,1,2,71.0,1,66.66666666666666,75.31538461538462,27.0,0.0,68.14730769230769,68.14730769230769,31.85269230769231,69.18743589743589,30.81256410256411,high,low,low
23G31B5196,Mohan Bajaj,1,1,0.0,0,50.0,70.7156862745098,49.0,0.0,28.05735294117647,28.05735294117647,71.94264705882352,59.40098039215686,40.59901960784314,poor,high,low
23G31B1254,Nikhil Chatterjee,1,2,68.0,1,86.66666666666667,57.40526315789474,85.0,0.0,72.8607894736842,72.8607894736842,27.139210526315793,64.15035087719298,35.84964912280702,high,low,low
23G31B9478,Aditya Desai,1,2,47.0,1,96.66666666666667,70.90747663551402,19.0,0.0,64.0861214953271,64.0861214953271,35.913878504672894,65.90190031152648,34.098099688473525,high,low,low
23G31A8427,Bhavna Chatterjee,1,2,41.0,1,46.666666666666664,50.98823529411765,14.0,0.0,42.84823529411765,42.84823529411765,57.15176470588235,45.85843137254902,54.14156862745098,medium,normal,medium
23G31B1175,Amit Desai,1,1,0.0,0,86.66666666666667,59.2764705882353,31.0,0.0,36.44147058823529,36.44147058823529,63.55852941176471,53.26019607843137,46.73980392156863,poor,normal,medium
23G31A3810,Bhavna Kumar,1,2,85.0,1,53.333333333333336,72.94660194174756,55.0,0.0,72.19199029126213,72.19199029126213,27.80800970873787,70.39595469255661,29.604045307443386,high,low,low
23G31A5417,Rohan Verma,1,2,78.0,1,90.0,51.957142857142856,43.0,0.0,75.94357142857143,75.94357142857143,24.05642857142857,57.47,42.53,high,low,low
23G31A6529,Priya Rao,1,1,0.0,0,90.0,81.85061728395061,63.0,0.0,42.42759259259259,42.42759259259259,57.57240740740741,72.59543209876541,27.404567901234586,medium,normal,low
23G31A7407,Sneha Mishra,1,1,0.0,0,36.666666666666664,80.0608695652174,24.0,0.0,24.209130434782608,24.209130434782608,75.79086956521739,62.10927536231884,37.89072463768116,poor,high,low
23G31A5330,Deepak Sharma,1,1,0.0,0,96.66666666666667,77.60980392156861,23.0,0.0,41.79147058823529,41.79147058823529,58.20852941176471,66.2935294117647,33.706470588235305,medium,normal,low
23G31B2139,Isha Saxena,1,2,67.0,1,40.0,52.88723404255319,85.0,0.0,57.683085106382975,57.683085106382975,42.316914893617025,56.22106382978723,43.77893617021277,medium,normal,low
23G31A7422,Siddharth Das,1,1,0.0,0,100.0,54.93157894736842,73.0,0.0,41.88973684210526,41.88973684210526,58.11026315789474,55.75210526315789,44.24789473684211,medium,normal,low
23G31A4881,Mahesh Srivastava,1,1,0.0,0,60.0,72.02307692307691,65.0,0.0,32.053461538461534,32.053461538461534,67.94653846153847,62.91615384615384,37.08384615384616,poor,normal,low
23G31A1576,Kumar Sharma,1,2,53.0,1,76.66666666666667,77.5448598130841,91.0,0.0,65.68172897196261,65.68172897196261,34.31827102803739,76.34806853582553,23.651931464174467,high,low,low
23G31B9450,Kriti Verma,1,1,0.0,0,73.33333333333333,85.50740740740741,49.0,0.0,37.27611111111111,37.27611111111111,62.72388888888889,72.08851851851853,27.911481481481474,poor,normal,low
23G31B3605,Shreya Bajaj,1,1,0.0,0,46.666666666666664,61.39999999999999,78.0,0.0,27.11,27.11,72.89,55.44666666666666,44.55333333333334,poor,high,low
23G31B1675,Ajay Sharma,1,2,83.0,1,33.33333333333333,63.813592233009715,16.0,0.0,61.872038834951454,61.872038834951454,38.127961165048546,57.90284789644013,42.09715210355987,high,low,low
23G31B7421,Sandeep Gupta,1,2,56.0,1,40.0,84.44444444444443,44.0,0.0,54.86666666666667,54.86666666666667,45.13333333333333,73.1111111111111,26.8888888888889,medium,normal,low
23G31B5820,Celina Malhotra,1,2,62.0,1,76.66666666666667,85.26504854368932,51.0,0.0,69.33975728155339,69.33975728155339,30.66024271844661,78.65220064724917,21.347799352750826,high,low,low
23G31A8544,Simran Sinha,1,1,0.0,0,90.0,71.04915254237288,53.0,0.0,40.30737288135593,40.30737288135593,59.69262711864407,64.03440677966101,35.96559322033899,medium,normal,low
23G31B1759,Pooja Mishra,1,2,73.0,1,53.333333333333336,78.77358490566039,24.0,0.0,65.51603773584905,65.51603773584905,34.48396226415095,70.17484276729562,29.825157232704385,high,low,low
23G31B5102,Harsha Singh,1,1,0.0,0,40.0,81.36697247706422,40.0,0.0,26.205045871559633,26.205045871559633,73.79495412844037,64.95688073394496,35.043119266055044,poor,high,low
23G31A3838,Rajesh Kapoor,1,1,0.0,0,40.0,74.4470588235294,60.0,0.0,26.16705882352941,26.16705882352941,73.8329411764706,62.11294117647058,37.88705882352942,poor,high,low
23G31B1034,Avni Gupta,1,1,0.0,0,83.33333333333334,56.43043478260869,43.0,0.0,35.61456521739131,35.61456521739131,64.38543478260868,52.13463768115942,47.86536231884058,poor,normal,medium
23G31B4172,Amit Chopra,1,2,49.0,1,40.0,83.95964912280701,11.0,0.0,49.643947368421045,49.643947368421045,50.356052631578955,68.7717543859649,31.228245614035103,medium,normal,low
23G31B1439,Sanjay Mishra,1,2,78.0,1,83.33333333333334,52.570796460176986,81.0,0.0,75.93561946902655,75.93561946902655,24.06438053097345,61.032890855457225,38.967109144542775,high,low,low
23G31A9739,Sakshi Agarwal,1,2,62.0,1,73.33333333333333,52.49587628865979,13.0,0.0,61.524381443298964,61.524381443298964,38.475618556701036,51.58044673539518,48.41955326460482,high,low,medium
23G31B7572,Nisha Kumar,1,2,65.0,1,50.0,85.9406779661017,79.0,0.0,64.34110169491525,64.34110169491525,35.65889830508475,79.5584745762712,20.441525423728805,high,low,low
23G31B2660,Meera Menon,1,1,0.0,0,53.333333333333336,78.33076923076923,47.0,0.0,30.099615384615387,30.099615384615387,69.90038461538461,64.8648717948718,35.1351282051282,poor,normal,low
23G31A8171,Kumar Kumar,1,2,57.0,1,40.0,73.5111111111111,60.0,0.0,54.526666666666664,54.526666666666664,45.473333333333336,67.15777777777777,32.84222222222223,medium,normal,low
23G31A8604,Aryan Kumar,1,1,0.0,0,50.0,73.84444444444445,22.0,0.0,27.17666666666667,27.17666666666667,72.82333333333332,58.891111111111115,41.108888888888885,poor,high,low
23G31B1135,Suresh Verma,1,2,86.0,1,70.0,82.78053097345132,20.0,0.0,77.4170796460177,77.4170796460177,22.582920353982303,75.54637168141592,24.45362831858408,high,low,low
23G31A9159,Rajesh Patel,1,2,42.0,1,36.666666666666664,85.93333333333334,94.0,0.0,49.59,49.59,50.41,77.42,22.58,medium,normal,low
23G31B4329,Nitin Sharma,1,2,79.0,1,36.666666666666664,84.7716049382716,65.0,0.0,66.46574074074074,66.46574074074074,33.53425925925926,77.40679012345677,22.593209876543227,high,low,low
23G31A5436,Ravi Dasgupta,1,2,77.0,1,53.333333333333336,72.83255813953488,44.0,0.0,67.62488372093024,67.62488372093024,32.37511627906976,68.41612403100775,31.583875968992245,high,low,low
23G31B7462,Vinod Sharma,1,1,0.0,0,40.0,60.6,76.0,0.0,24.89,24.89,75.11,54.02,45.98,poor,high,medium
23G31B8677,Kriti Joshi,1,1,0.0,0,43.333333333333336,72.05283018867924,42.0,0.0,25.907924528301887,25.907924528301887,74.09207547169811,58.970314465408805,41.029685534591195,poor,high,low
23G31A6740,Sanjay Bhatnagar,1,2,89.0,1,86.66666666666667,75.54347826086955,18.0,0.0,82.73152173913044,82.73152173913044,17.268478260869557,72.24710144927535,27.75289855072465,high,low,low
23G31B1929,Isha Malhotra,1,2,99.0,1,93.33333333333333,66.52123893805309,53.0,0.0,90.12818584070797,90.12818584070797,9.871814159292029,71.09820058997049,28.90179941002951,high,low,low
23G31B8112,Swati Bajaj,1,1,0.0,0,96.66666666666667,78.63333333333334,17.0,0.0,41.645,41.645,58.355,66.41000000000001,33.58999999999999,medium,normal,low
23G31A9664,Neha Verma,1,1,0.0,0,83.33333333333334,80.38318584070795,21.0,0.0,38.107477876106195,38.107477876106195,61.892522123893805,66.7015634218289,33.298436578171106,poor,normal,low
23G31B5005,Swati Chopra,1,1,0.0,0,33.33333333333333,45.64117647058823,23.0,0.0,17.99617647058823,17.99617647058823,82.00382352941176,37.58215686274509,62.41784313725491,poor,high,medium
23G31B3213,Shreya Gupta,1,2,42.0,1,40.0,63.154128440366975,60.0,0.0,45.47311926605504,45.47311926605504,54.52688073394496,58.40788990825688,41.59211009174312,medium,normal,low
23G31B1460,Ria Dasgupta,1,2,70.0,1,60.0,80.81754385964913,24.0,0.0,66.32263157894737,66.32263157894737,33.677368421052634,71.97228070175439,28.027719298245614,high,low,low
23G31B8186,Suresh Saxena,1,2,50.0,1,90.0,81.00430107526881,62.0,0.0,67.25064516129032,67.25064516129032,32.74935483870968,76.90301075268816,23.09698924731184,high,low,low
23G31B7743,Sakshi Joshi,1,1,0.0,0,43.333333333333336,76.88983050847457,79.0,0.0,28.483474576271185,28.483474576271185,71.51652542372881,66.05621468926553,33.94378531073447,poor,high,low
23G31A4304,Rajesh Kapoor,1,2,75.0,1,86.66666666666667,82.13333333333333,82.0,0.0,79.91999999999999,79.91999999999999,20.080000000000013,81.86,18.14,high,low,low
23G31A9951,Diya Saxena,1,1,0.0,0,60.0,81.48571428571428,82.0,0.0,34.322857142857146,34.322857142857146,65.67714285714285,71.24,28.760000000000005,poor,normal,low
23G31B6811,Priya Bhatnagar,1,1,0.0,0,63.33333333333333,66.4196261682243,59.0,0.0,31.912943925233638,31.912943925233638,68.08705607476637,58.72707165109034,41.27292834890966,poor,normal,low
23G31A1673,Vishal Bhatnagar,1,2,81.0,1,46.666666666666664,60.61764705882352,49.0,0.0,66.04264705882353,66.04264705882353,33.95735294117647,60.099019607843125,39.900980392156875,high,low,low
23G31B1119,Deepak Rao,1,2,89.0,1,73.33333333333333,65.67590361445784,27.0,0.0,77.70138554216867,77.70138554216867,22.298614457831334,64.90646586345382,35.09353413654618,high,low,low
23G31B5685,Divya Dasgupta,1,2,82.0,1,86.66666666666667,66.03978494623655,85.0,0.0,81.15596774193548,81.15596774193548,18.844032258064516,71.59451612903226,28.405483870967743,high,low,low
23G31B7517,Aryan Patel,1,2,71.0,1,76.66666666666667,70.8,90.0,0.0,73.62,73.62,26.379999999999995,73.32666666666667,26.673333333333332,high,low,low
23G31B3913,Meera Joshi,1,1,0.0,0,76.66666666666667,84.36741573033707,83.0,0.0,39.805112359550556,39.805112359550556,60.194887640449444,75.02385767790261,24.976142322097388,poor,normal,low
23G31A9200,Nitin Iyer,1,2,65.0,1,100.0,78.23253012048193,99.0,0.0,79.1848795180723,79.1848795180723,20.815120481927707,81.16277108433735,18.83722891566265,high,low,low
23G31B1005,Aryan Nair,1,1,0.0,0,66.66666666666666,78.94086021505376,97.0,0.0,36.69112903225806,36.69112903225806,63.30887096774194,71.62526881720429,28.374731182795713,poor,normal,low
23G31B5823,Divya Malhotra,1,1,0.0,0,43.333333333333336,80.03333333333333,94.0,0.0,29.705,29.705,70.295,69.75666666666666,30.24333333333334,poor,high,low
23G31B6894,Ashok Bhatnagar,1,2,83.0,1,63.33333333333333,65.84347826086956,88.0,0.0,74.77652173913044,74.77652173913044,25.223478260869555,69.52376811594202,30.47623188405798,high,low,low
23G31B3016,Aarav Dasgupta,1,1,0.0,0,90.0,75.2035087719298,18.0,0.0,39.18052631578947,39.18052631578947,60.81947368421053,63.442456140350856,36.557543859649144,poor,normal,low
23G31A8670,Tanvi Srivastava,1,2,81.0,1,83.33333333333334,88.99540229885056,30.0,0.0,80.34931034482759,80.34931034482759,19.650689655172414,81.73011494252873,18.26988505747127,high,low,low
23G31B9080,Meera Menon,1,1,0.0,0,33.33333333333333,80.13333333333334,44.0,0.0,24.22,24.22,75.78,63.82666666666667,36.17333333333333,poor,high,low
23G31B4101,Ananya Verma,1,1,0.0,0,50.0,77.93614457831326,53.0,0.0,29.340421686746986,29.340421686746986,70.65957831325301,64.85530120481928,35.144698795180716,poor,high,low
23G31A1177,Swati Mishra,1,2,83.0,1,100.0,50.821052631578944,90.0,0.0,83.62315789473683,83.62315789473683,16.376842105263165,62.874736842105264,37.125263157894736,high,low,low
23G31B3422,Sanjay Verma,1,1,0.0,0,60.0,72.62743362831857,31.0,0.0,30.444115044247784,30.444115044247784,69.55588495575222,59.939203539823,40.060796460177,poor,normal,low
23G31A9255,Divya Patel,1,2,77.0,1,50.0,46.27634408602151,17.0,0.0,61.29145161290323,61.29145161290323,38.70854838709677,46.79344086021506,53.20655913978494,high,low,medium
23G31B7581,Avni Bajaj,1,2,79.0,1,73.33333333333333,61.21578947368421,45.0,0.0,72.93236842105263,72.93236842105263,27.06763157894737,62.58438596491228,37.41561403508772,high,low,low
23G31A3590,Isha Mishra,1,2,92.0,1,56.666666666666664,91.25416666666666,67.0,0.0,80.038125,80.038125,19.961875000000006,85.44458333333333,14.555416666666673,high,low,low
23G31A5441,Rajesh Saxena,1,1,0.0,0,53.333333333333336,76.38235294117646,45.0,0.0,29.707352941176467,29.707352941176467,70.29264705882353,63.30098039215686,36.69901960784314,poor,high,low
23G31B4993,Aryan Kapoor,1,2,81.0,1,76.66666666666667,78.34864864864863,11.0,0.0,75.80229729729729,75.80229729729729,24.197702702702713,71.7107207207207,28.2892792792793,high,low,low
23G31A9039,Zara Singh,1,1,0.0,0,80.0,62.25903614457831,23.0,0.0,34.48885542168674,34.48885542168674,65.51114457831326,53.88132530120481,46.11867469879519,poor,normal,medium
23G31B8891,Divya Verma,1,2,82.0,1,63.33333333333333,72.22881355932202,31.0,0.0,72.3843220338983,72.3843220338983,27.6156779661017,68.19350282485874,31.80649717514126,high,low,low
23G31A8756,Harish Mishra,1,2,88.0,1,53.333333333333336,71.88915662650601,50.0,0.0,73.2833734939759,73.2833734939759,26.7166265060241,69.45574297188755,30.544257028112455,high,low,low
23G31B1107,Suresh Das,1,2,84.0,1,56.666666666666664,71.32727272727273,80.0,0.0,73.69909090909091,73.69909090909091,26.300909090909087,71.99575757575758,28.00424242424242,high,low,low
23G31B5148,Avni Joshi,1,1,0.0,0,93.33333333333333,88.3,87.0,0.0,45.595,45.595,54.405,79.84333333333333,20.156666666666666,medium,normal,low
