attendance_pct,behavior_pct,SEM7,dropout_score,CURR_SEM,SEM2,past_count,INTERNAL_MARKS,SEM8,performance_overall,DEPT,RNO,performance_trend,prev_att,TOTAL_DAYS_CURR,risk_label,S.NO,EMAIL,risk_score,performance_label,BEHAVIOR_SCORE_10,past_avg,SEM6,SEM1,MENTOR_EMAIL,YEAR,internal_pct,ATTENDED_DAYS_CURR,MENTOR,SEM4,SEM3,present_att,dropout_label,NAME,PREV_ATTENDANCE_PERC,SEM5
83.08,59.0,0.0,24.85,5.0,47.0,4,11.0,0.0,63.54,CIVIL,25G31A6899,-16.0,54.0,116.0,low,328.0,siddharth.pillai808@gmail.com,36.46,medium,5.9,74.25,0.0,90.0,dr..sanjay.joshi94@gmail.com,3.0,36.67,110.0,Dr. Sanjay Joshi,72.0,88.0,94.83,low,Siddharth Pillai,54.0,
72.13,24.0,0.0,35.33,5.0,81.0,4,12.0,0.0,62.9,CSE(AI),25G31B4571,-9.0,57.0,96.0,low,329.0,vivek.nair249@gmail.com,37.1,medium,2.4,77.75,0.0,67.0,dr..harish.rao71@gmail.com,3.0,40.0,80.0,Dr. Harish Rao,77.0,86.0,83.33,low,Vivek Nair,57.0,
90.29,81.0,0.0,12.75,5.0,84.0,4,23.0,0.0,81.97,CSE,25G31B6318,10.0,67.0,116.0,low,330.0,rajesh.dasgupta726@gmail.com,18.03,high,8.1,82.75,0.0,77.0,prof..meera.desai26@gmail.com,3.0,76.67,114.0,Prof. Meera Desai,90.0,80.0,98.28,low,Rajesh Dasgupta,67.0,
75.67,11.0,0.0,35.24,6.0,93.0,5,10.0,0.0,58.7,CDS,25G31B2682,25.0,95.0,97.0,normal,331.0,ria.verma554@gmail.com,41.3,medium,1.1,73.6,0.0,53.0,prof..shreya.nair55@gmail.com,3.0,33.33,77.0,Prof. Shreya Nair,67.0,63.0,79.38,low,Ria Verma,95.0,92.0
81.72,23.0,0.0,25.95,5.0,98.0,4,20.0,0.0,72.78,ECE,25G31B9349,-29.0,95.0,95.0,low,332.0,vinod.joshi832@gmail.com,27.22,high,2.3,78.75,0.0,70.0,dr..rohan.kapoor47@gmail.com,3.0,66.67,82.0,Dr. Rohan Kapoor,59.0,88.0,86.32,low,Vinod Joshi,95.0,
74.95,70.0,0.0,30.1,6.0,57.0,5,12.0,0.0,58.94,EEE,25G31B6983,25.0,59.0,96.0,normal,333.0,zara.malhotra931@gmail.com,41.06,medium,7.0,64.4,0.0,79.0,prof..kavya.pillai50@gmail.com,3.0,40.0,77.0,Prof. Kavya Pillai,60.0,41.0,80.21,low,Zara Malhotra,59.0,85.0
71.54,42.0,0.0,34.33,6.0,73.0,5,13.0,0.0,61.13,MECH,25G31B2296,10.0,72.0,119.0,low,334.0,tanvi.kumar660@gmail.com,38.87,medium,4.2,70.6,0.0,94.0,dr..nitin.verma31@gmail.com,3.0,43.33,90.0,Dr. Nitin Verma,53.0,70.0,75.63,low,Tanvi Kumar,72.0,63.0
74.69,42.0,0.0,29.2,5.0,69.0,4,23.0,0.0,69.55,CIVIL,25G31B2731,-1.0,56.0,98.0,low,335.0,swati.mishra739@gmail.com,30.45,medium,4.2,66.5,0.0,56.0,prof..priya.sharma68@gmail.com,3.0,76.67,83.0,Prof. Priya Sharma,70.0,71.0,84.69,low,Swati Mishra,56.0,
71.34,75.0,0.0,29.36,6.0,73.0,5,17.0,0.0,69.15,CSE(AI),25G31B3043,-14.0,73.0,118.0,low,336.0,bhavna.mishra908@gmail.com,30.85,medium,7.5,75.4,0.0,98.0,prof..ritika.malhotra52@gmail.com,3.0,56.67,83.0,Prof. Ritika Malhotra,71.0,78.0,70.34,low,Bhavna Mishra,73.0,57.0
57.75,91.0,0.0,35.83,5.0,82.0,4,20.0,0.0,73.09,CSE,25G31A9745,18.0,65.0,108.0,low,337.0,zara.srivastava862@gmail.com,26.91,high,9.1,79.75,0.0,63.0,dr..vikram.reddy53@gmail.com,3.0,66.67,55.0,Dr. Vikram Reddy,96.0,78.0,50.93,low,Zara Srivastava,65.0,
86.19,74.0,0.0,16.35,5.0,63.0,4,26.0,0.0,78.88,CDS,25G31A8992,3.0,53.0,116.0,low,338.0,harsha.joshi387@gmail.com,21.12,high,7.4,72.5,0.0,74.0,dr..nitin.verma27@gmail.com,3.0,86.67,113.0,Dr. Nitin Verma,78.0,75.0,97.41,low,Harsha Joshi,53.0,
93.3,87.0,0.0,8.06,6.0,72.0,5,29.0,0.0,88.64,ECE,25G31B8368,19.0,73.0,81.0,low,339.0,bhavna.gupta761@gmail.com,11.36,high,8.7,82.6,0.0,83.0,prof..ritika.malhotra60@gmail.com,3.0,96.67,81.0,Prof. Ritika Malhotra,79.0,81.0,100.0,low,Bhavna Gupta,73.0,98.0
86.28,49.0,0.0,23.36,5.0,57.0,4,15.0,0.0,62.14,EEE,25G31A8801,-21.0,80.0,106.0,low,340.0,arjun.sharma134@gmail.com,37.86,medium,4.9,63.5,0.0,60.0,dr..harish.rao94@gmail.com,3.0,50.0,99.0,Dr. Harish Rao,58.0,79.0,93.4,low,Arjun Sharma,80.0,
72.62,91.0,0.0,27.8,6.0,43.0,5,14.0,0.0,67.44,MECH,25G31A1847,-37.0,87.0,85.0,low,341.0,aditya.iyer532@gmail.com,32.56,medium,9.1,76.0,0.0,96.0,dr..harish.rao40@gmail.com,3.0,46.67,56.0,Dr. Harish Rao,99.0,80.0,65.88,low,Aditya Iyer,87.0,62.0
95.9,89.0,0.0,13.6,5.0,82.0,4,11.0,0.0,63.34,CIVIL,25G31B6729,-20.0,85.0,81.0,low,342.0,vinod.bajaj359@gmail.com,36.66,medium,8.9,67.0,0.0,44.0,prof..shreya.nair99@gmail.com,3.0,36.67,81.0,Prof. Shreya Nair,61.0,81.0,100.0,low,Vinod Bajaj,85.0,
84.64,47.0,0.0,19.33,6.0,74.0,5,27.0,0.0,80.65,CSE(AI),25G31A7041,21.0,93.0,97.0,low,343.0,kavya.menon142@gmail.com,19.35,high,4.7,77.2,0.0,83.0,dr..rohan.kapoor91@gmail.com,3.0,90.0,85.0,Dr. Rohan Kapoor,62.0,84.0,87.63,low,Kavya Menon,93.0,83.0
82.7,90.0,0.0,20.31,6.0,66.0,5,18.0,0.0,68.91,CSE,25G31A5045,-46.0,50.0,100.0,low,344.0,bhavna.rao345@gmail.com,31.09,medium,9.0,68.0,0.0,57.0,prof..shreya.nair62@gmail.com,3.0,60.0,91.0,Prof. Shreya Nair,99.0,65.0,91.0,low,Bhavna Rao,50.0,53.0
65.4,54.0,0.0,34.44,5.0,81.0,4,19.0,0.0,71.76,CDS,25G31A7982,-5.0,75.0,84.0,low,345.0,suresh.chatterjee819@gmail.com,28.24,high,5.4,80.5,0.0,74.0,dr..sanjay.joshi61@gmail.com,3.0,63.33,54.0,Dr. Sanjay Joshi,81.0,86.0,64.29,low,Suresh Chatterjee,75.0,
89.2,18.0,0.0,22.59,6.0,85.0,5,16.0,0.0,69.48,ECE,25G31B1603,16.0,87.0,88.0,low,346.0,sakshi.bansal355@gmail.com,30.52,medium,1.8,78.4,0.0,99.0,prof..anjali.menon53@gmail.com,3.0,53.33,88.0,Prof. Anjali Menon,62.0,68.0,100.0,low,Sakshi Bansal,87.0,78.0
75.48,71.0,0.0,28.03,6.0,97.0,5,13.0,0.0,66.37,EEE,25G31A3479,33.0,47.0,108.0,low,347.0,kumar.menon426@gmail.com,33.63,medium,7.1,77.0,0.0,88.0,dr..harish.rao34@gmail.com,3.0,43.33,91.0,Dr. Harish Rao,48.0,71.0,84.26,low,Kumar Menon,47.0,81.0
85.23,68.0,0.0,17.94,6.0,57.0,5,25.0,0.0,77.48,MECH,25G31B1509,-1.0,63.0,84.0,low,348.0,anjali.agarwal751@gmail.com,22.52,high,6.8,72.6,0.0,99.0,dr..suresh.iyer38@gmail.com,3.0,83.33,79.0,Dr. Suresh Iyer,74.0,60.0,94.05,low,Anjali Agarwal,63.0,73.0
86.7,37.0,0.0,19.81,6.0,74.0,5,24.0,0.0,77.85,CIVIL,25G31B6800,11.0,65.0,93.0,low,349.0,isha.dasgupta100@gmail.com,22.15,high,3.7,78.0,0.0,60.0,dr..nitin.verma51@gmail.com,3.0,80.0,93.0,Dr. Nitin Verma,73.0,99.0,100.0,low,Isha Dasgupta,65.0,84.0
88.38,72.0,0.0,15.85,6.0,90.0,5,23.0,0.0,76.96,CSE(AI),25G31B4736,-9.0,75.0,110.0,low,350.0,tanvi.desai702@gmail.com,23.04,high,7.2,74.2,0.0,77.0,dr..harish.rao89@gmail.com,3.0,76.67,104.0,Dr. Harish Rao,67.0,79.0,94.55,low,Tanvi Desai,75.0,58.0
53.62,64.0,0.0,42.48,6.0,45.0,5,23.0,0.0,63.84,CSE,25G31A9019,26.0,47.0,87.0,low,351.0,karthik.kumar675@gmail.com,36.16,medium,6.4,59.2,0.0,81.0,dr..nitin.verma17@gmail.com,3.0,76.67,47.0,Dr. Nitin Verma,44.0,56.0,54.02,medium,Karthik Kumar,47.0,70.0
56.57,80.0,0.0,33.63,5.0,96.0,4,29.0,0.0,86.99,CDS,25G31B2045,-8.0,71.0,112.0,low,352.0,divya.bajaj570@gmail.com,13.01,high,8.0,91.0,0.0,78.0,prof..shreya.nair10@gmail.com,3.0,96.67,55.0,Prof. Shreya Nair,91.0,99.0,49.11,low,Divya Bajaj,71.0,
65.38,54.0,0.0,32.77,6.0,73.0,5,23.0,0.0,77.51,ECE,25G31B9104,6.0,40.0,101.0,low,353.0,ritika.mishra176@gmail.com,22.49,high,5.4,84.0,0.0,88.0,dr..rajesh.kumar84@gmail.com,3.0,76.67,75.0,Dr. Rajesh Kumar,91.0,71.0,74.26,low,Ritika Mishra,40.0,97.0
55.54,68.0,0.0,40.91,5.0,84.0,4,19.0,0.0,66.11,EEE,25G31A4856,4.0,85.0,86.0,low,354.0,aditya.nair560@gmail.com,33.89,medium,6.8,70.75,0.0,53.0,dr..anil.singh41@gmail.com,3.0,63.33,39.0,Dr. Anil Singh,75.0,71.0,45.35,medium,Aditya Nair,85.0,
74.66,67.0,0.0,26.19,6.0,79.0,5,22.0,0.0,74.15,MECH,25G31B5700,2.0,87.0,90.0,low,355.0,isha.kapoor946@gmail.com,25.85,high,6.7,75.2,0.0,55.0,dr..rohan.kapoor17@gmail.com,3.0,73.33,65.0,Dr. Rohan Kapoor,85.0,70.0,72.22,low,Isha Kapoor,87.0,87.0
53.17,97.0,0.0,35.43,6.0,85.0,5,28.0,0.0,82.42,CIVIL,25G31B9268,10.0,54.0,90.0,low,356.0,diya.bansal376@gmail.com,17.58,high,9.7,83.2,0.0,65.0,prof..isha.mishra79@gmail.com,3.0,93.33,42.0,Prof. Isha Mishra,87.0,82.0,46.67,low,Diya Bansal,54.0,97.0
70.69,34.0,0.0,31.37,5.0,60.0,4,27.0,0.0,73.05,CSE,25G31A1413,55.0,86.0,116.0,low,358.0,harsha.pillai872@gmail.com,26.95,high,3.4,67.5,0.0,73.0,prof..shreya.nair88@gmail.com,3.0,90.0,83.0,Prof. Shreya Nair,96.0,41.0,71.55,low,Harsha Pillai,86.0,
60.28,13.0,0.0,38.95,5.0,95.0,4,28.0,0.0,78.82,CDS,25G31B4770,35.0,65.0,102.0,low,359.0,maya.chatterjee572@gmail.com,21.18,high,1.3,82.25,0.0,73.0,dr..anil.singh90@gmail.com,3.0,93.33,67.0,Dr. Anil Singh,98.0,63.0,65.69,low,Maya Chatterjee,65.0,
84.02,17.0,0.0,24.2,6.0,79.0,5,25.0,0.0,73.25,ECE,25G31A4979,-12.0,68.0,109.0,low,360.0,ananya.sinha391@gmail.com,26.75,high,1.7,69.6,0.0,64.0,prof..meera.desai74@gmail.com,3.0,83.33,107.0,Prof. Meera Desai,77.0,63.0,98.17,low,Ananya Sinha,68.0,65.0
70.31,30.0,0.0,34.66,6.0,83.0,5,17.0,0.0,66.35,EEE,25G31A4666,20.0,75.0,91.0,low,361.0,karthik.joshi679@gmail.com,33.65,medium,3.0,74.6,0.0,62.0,dr..rohan.kapoor19@gmail.com,3.0,56.67,68.0,Dr. Rohan Kapoor,64.0,80.0,74.73,low,Karthik Joshi,75.0,84.0
82.33,75.0,0.0,17.72,6.0,84.0,5,26.0,0.0,84.5,MECH,25G31B4417,-21.0,52.0,88.0,low,362.0,ananya.pillai763@gmail.com,15.5,high,7.5,84.8,0.0,97.0,dr..suresh.iyer53@gmail.com,3.0,86.67,81.0,Dr. Suresh Iyer,84.0,96.0,92.05,low,Ananya Pillai,52.0,63.0
52.73,30.0,0.0,44.28,6.0,73.0,5,26.0,0.0,71.11,CIVIL,25G31B9394,27.0,77.0,104.0,low,363.0,simran.dutta831@gmail.com,28.89,high,3.0,71.4,0.0,73.0,prof..divya.srivastava17@gmail.com,3.0,86.67,51.0,Prof. Divya Srivastava,64.0,56.0,49.04,medium,Simran Dutta,77.0,91.0
49.2,65.0,0.0,45.26,5.0,78.0,4,18.0,0.0,67.63,CSE(AI),25G31A3822,11.0,76.0,112.0,low,364.0,celina.pillai630@gmail.com,32.37,medium,6.5,78.0,0.0,65.0,dr..suresh.iyer78@gmail.com,3.0,60.0,44.0,Dr. Suresh Iyer,90.0,79.0,39.29,medium,Celina Pillai,76.0,
68.3,24.0,0.0,35.43,5.0,73.0,4,25.0,0.0,66.57,CSE,25G31B3325,31.0,67.0,112.0,low,365.0,kriti.reddy392@gmail.com,33.43,medium,2.4,60.25,0.0,45.0,dr..rohan.kapoor67@gmail.com,3.0,83.33,84.0,Dr. Rohan Kapoor,77.0,46.0,75.0,low,Kriti Reddy,67.0,
81.9,93.0,0.0,19.5,6.0,74.0,5,17.0,0.0,74.94,CDS,25G31B3301,16.0,83.0,80.0,low,366.0,vishal.sinha544@gmail.com,25.06,high,9.3,82.0,0.0,94.0,prof..kavya.pillai10@gmail.com,3.0,56.67,64.0,Prof. Kavya Pillai,68.0,90.0,80.0,low,Vishal Sinha,83.0,84.0
92.0,92.0,0.0,10.94,5.0,56.0,4,22.0,0.0,81.02,ECE,25G31B3193,18.0,64.0,83.0,low,367.0,maya.bhat661@gmail.com,18.98,high,9.2,81.25,0.0,95.0,dr..harish.rao56@gmail.com,3.0,73.33,83.0,Dr. Harish Rao,96.0,78.0,100.0,low,Maya Bhat,64.0,
75.41,91.0,0.0,24.59,6.0,41.0,5,20.0,0.0,70.16,EEE,25G31B4116,-29.0,63.0,116.0,low,368.0,rahul.bajaj910@gmail.com,29.84,high,9.1,68.6,0.0,72.0,prof..ritika.malhotra70@gmail.com,3.0,66.67,89.0,Prof. Ritika Malhotra,83.0,93.0,76.72,low,Rahul Bajaj,63.0,54.0
88.14,11.0,0.0,21.89,6.0,45.0,5,25.0,0.0,73.67,MECH,25G31A7680,19.0,95.0,107.0,low,369.0,shreya.saxena877@gmail.com,26.33,high,1.1,69.8,0.0,84.0,prof..kavya.pillai76@gmail.com,3.0,83.33,104.0,Prof. Kavya Pillai,77.0,47.0,97.2,low,Shreya Saxena,95.0,96.0
72.45,64.0,0.0,26.01,6.0,99.0,5,27.0,0.0,80.47,CIVIL,25G31B6484,-10.0,76.0,106.0,low,370.0,rajesh.sharma308@gmail.com,19.53,high,6.4,78.8,0.0,51.0,prof..meera.desai95@gmail.com,3.0,90.0,77.0,Prof. Meera Desai,91.0,72.0,72.64,low,Rajesh Sharma,76.0,81.0
88.47,17.0,0.0,22.94,5.0,61.0,4,21.0,0.0,67.25,CSE(AI),25G31A1875,-28.0,91.0,98.0,low,371.0,simran.kapoor941@gmail.com,32.75,medium,1.7,64.25,0.0,80.0,dr..rajesh.kumar77@gmail.com,3.0,70.0,96.0,Dr. Rajesh Kumar,44.0,72.0,97.96,low,Simran Kapoor,91.0,
71.71,94.0,0.0,26.44,6.0,48.0,5,20.0,0.0,71.96,CSE,25G31B3768,11.0,69.0,114.0,low,372.0,sanjay.bansal921@gmail.com,28.04,high,9.4,73.0,0.0,76.0,dr..rajesh.kumar41@gmail.com,3.0,66.67,79.0,Dr. Rajesh Kumar,74.0,82.0,69.3,low,Sanjay Bansal,69.0,85.0
79.96,23.0,0.0,27.88,6.0,82.0,5,20.0,0.0,69.04,CDS,25G31A8940,-6.0,42.0,95.0,low,373.0,nitin.bhatnagar531@gmail.com,30.96,medium,2.3,71.8,0.0,94.0,prof..ritika.malhotra17@gmail.com,3.0,66.67,94.0,Prof. Ritika Malhotra,56.0,77.0,98.95,low,Nitin Bhatnagar,42.0,50.0
66.66,62.0,0.0,34.89,6.0,67.0,5,17.0,0.0,63.0,ECE,25G31B7727,27.0,56.0,81.0,low,374.0,nitin.bhatnagar150@gmail.com,37.0,medium,6.2,65.8,0.0,77.0,dr..suresh.iyer40@gmail.com,3.0,56.67,57.0,Dr. Suresh Iyer,40.0,78.0,70.37,low,Nitin Bhatnagar,56.0,67.0
69.36,99.0,0.0,28.27,5.0,88.0,4,15.0,0.0,71.73,EEE,25G31B2671,20.0,61.0,117.0,low,375.0,ajay.saxena404@gmail.com,28.27,high,9.9,82.75,0.0,81.0,dr..anil.singh78@gmail.com,3.0,50.0,79.0,Dr. Anil Singh,91.0,71.0,67.52,low,Ajay Saxena,61.0,
58.28,49.0,0.0,39.51,5.0,72.0,4,21.0,0.0,71.19,MECH,25G31A7627,-18.0,72.0,88.0,low,376.0,ritika.das740@gmail.com,28.81,high,4.9,78.0,0.0,90.0,dr..vikram.reddy88@gmail.com,3.0,70.0,49.0,Dr. Vikram Reddy,66.0,84.0,55.68,low,Ritika Das,72.0,
84.61,22.0,0.0,27.46,6.0,80.0,5,10.0,0.0,62.69,CIVIL,25G31A5996,33.0,88.0,81.0,low,377.0,karthik.iyer337@gmail.com,37.31,medium,2.2,77.8,0.0,82.0,prof..kavya.pillai62@gmail.com,3.0,33.33,75.0,Prof. Kavya Pillai,64.0,66.0,92.59,low,Karthik Iyer,88.0,97.0
68.97,69.0,0.0,30.02,6.0,68.0,5,24.0,0.0,71.8,CSE(AI),25G31A5396,-1.0,77.0,99.0,low,378.0,sneha.bajaj769@gmail.com,28.2,high,6.9,68.0,0.0,66.0,prof..ritika.malhotra91@gmail.com,3.0,80.0,66.0,Prof. Ritika Malhotra,56.0,95.0,66.67,low,Sneha Bajaj,77.0,55.0
82.32,15.0,0.0,26.41,5.0,48.0,4,23.0,0.0,70.1,CSE,25G31A9854,-6.0,93.0,99.0,low,379.0,pari.das926@gmail.com,29.9,high,1.5,68.0,0.0,58.0,prof..priya.sharma45@gmail.com,3.0,76.67,88.0,Prof. Priya Sharma,80.0,86.0,88.89,low,Pari Das,93.0,
75.23,30.0,0.0,29.25,5.0,84.0,4,25.0,0.0,71.53,CDS,25G31A5104,0.0,77.0,101.0,low,380.0,anjali.mishra206@gmail.com,28.47,high,3.0,67.5,0.0,76.0,dr..nitin.verma52@gmail.com,3.0,83.33,82.0,Dr. Nitin Verma,55.0,55.0,81.19,low,Anjali Mishra,77.0,
65.48,56.0,0.0,33.97,6.0,45.0,5,26.0,0.0,68.22,ECE,25G31A2375,-6.0,74.0,118.0,low,381.0,esha.reddy465@gmail.com,31.78,medium,5.6,59.2,0.0,44.0,dr..suresh.iyer80@gmail.com,3.0,86.67,76.0,Dr. Suresh Iyer,73.0,67.0,64.41,low,Esha Reddy,74.0,67.0
59.2,79.0,0.0,40.43,6.0,56.0,5,13.0,0.0,55.33,EEE,25G31A3611,-17.0,69.0,112.0,normal,382.0,kavya.srivastava207@gmail.com,44.67,medium,7.9,59.0,0.0,83.0,dr..anil.singh94@gmail.com,3.0,43.33,60.0,Dr. Anil Singh,62.0,49.0,53.57,medium,Kavya Srivastava,69.0,45.0
79.77,85.0,0.0,19.59,5.0,53.0,4,29.0,0.0,77.22,MECH,25G31A8312,31.0,72.0,112.0,low,383.0,ananya.chopra768@gmail.com,22.78,high,8.5,64.0,0.0,76.0,prof..divya.srivastava54@gmail.com,3.0,96.67,91.0,Prof. Divya Srivastava,79.0,48.0,81.25,low,Ananya Chopra,72.0,
56.73,54.0,0.0,42.36,5.0,48.0,4,15.0,0.0,63.84,CIVIL,25G31A9312,17.0,70.0,90.0,low,384.0,arjun.gupta403@gmail.com,36.16,medium,5.4,75.25,0.0,72.0,dr..sanjay.joshi62@gmail.com,3.0,50.0,48.0,Dr. Sanjay Joshi,99.0,82.0,53.33,medium,Arjun Gupta,70.0,
58.23,11.0,0.0,42.62,5.0,85.0,4,26.0,0.0,69.53,CSE(AI),25G31A9231,-35.0,46.0,111.0,low,385.0,suresh.malhotra337@gmail.com,30.47,medium,1.1,68.5,0.0,54.0,dr..rajesh.kumar55@gmail.com,3.0,86.67,76.0,Dr. Rajesh Kumar,50.0,85.0,68.47,medium,Suresh Malhotra,46.0,
79.68,50.0,0.0,25.38,5.0,74.0,4,20.0,0.0,70.33,CSE,25G31B7685,15.0,42.0,113.0,low,386.0,kriti.dasgupta621@gmail.com,29.67,high,5.0,71.75,0.0,70.0,prof..kavya.pillai53@gmail.com,3.0,66.67,107.0,Prof. Kavya Pillai,79.0,64.0,94.69,low,Kriti Dasgupta,42.0,
79.18,20.0,0.0,25.88,5.0,58.0,4,29.0,0.0,77.0,CDS,25G31A7646,-14.0,76.0,96.0,low,387.0,swati.pillai872@gmail.com,23.0,high,2.0,70.25,0.0,73.0,prof..shreya.nair20@gmail.com,3.0,96.67,85.0,Prof. Shreya Nair,68.0,82.0,88.54,low,Swati Pillai,76.0,
68.8,19.0,0.0,38.88,5.0,75.0,4,10.0,0.0,59.89,ECE,25G31A9630,-2.0,84.0,102.0,normal,388.0,rahul.kumar929@gmail.com,40.11,medium,1.9,77.25,0.0,56.0,dr..rohan.kapoor44@gmail.com,3.0,33.33,73.0,Dr. Rohan Kapoor,88.0,90.0,71.57,low,Rahul Kumar,84.0,
64.4,44.0,0.0,35.54,6.0,73.0,5,21.0,0.0,72.76,EEE,25G31B6829,2.0,48.0,100.0,low,389.0,rohan.bhatnagar659@gmail.com,27.24,high,4.4,79.8,0.0,54.0,prof..ritika.malhotra17@gmail.com,3.0,70.0,72.0,Prof. Ritika Malhotra,96.0,78.0,72.0,low,Rohan Bhatnagar,48.0,98.0
89.81,81.0,0.0,16.01,6.0,42.0,5,21.0,0.0,68.62,MECH,25G31A2259,-15.0,89.0,115.0,low,390.0,celina.chopra214@gmail.com,31.38,medium,8.1,60.2,0.0,73.0,prof..priya.sharma33@gmail.com,3.0,70.0,105.0,Prof. Priya Sharma,57.0,87.0,91.3,low,Celina Chopra,89.0,42.0
85.91,23.0,0.0,25.46,5.0,58.0,4,16.0,0.0,63.91,CIVIL,25G31A3078,-21.0,83.0,117.0,low,391.0,mahesh.kapoor823@gmail.com,36.09,medium,2.3,67.75,0.0,66.0,dr..nitin.verma25@gmail.com,3.0,53.33,112.0,Dr. Nitin Verma,63.0,84.0,95.73,low,Mahesh Kapoor,83.0,
59.75,64.0,0.0,36.27,6.0,73.0,5,29.0,0.0,70.36,CSE(AI),25G31A8746,-4.0,95.0,108.0,low,392.0,celina.desai167@gmail.com,29.64,high,6.4,58.4,0.0,60.0,dr..vikram.reddy12@gmail.com,3.0,96.67,53.0,Dr. Vikram Reddy,56.0,51.0,49.07,low,Celina Desai,95.0,52.0
65.29,63.0,0.0,36.1,6.0,77.0,5,15.0,0.0,62.44,CSE,25G31B5719,-17.0,94.0,108.0,low,393.0,ananya.mishra807@gmail.com,37.56,medium,6.3,69.0,0.0,73.0,prof..isha.mishra75@gmail.com,3.0,50.0,62.0,Prof. Isha Mishra,65.0,82.0,57.41,low,Ananya Mishra,94.0,48.0
91.97,77.0,0.0,18.03,5.0,42.0,4,11.0,0.0,59.77,CDS,25G31B2964,31.0,80.0,81.0,normal,394.0,harsha.dutta692@gmail.com,40.23,medium,7.7,62.25,0.0,72.0,prof..priya.sharma34@gmail.com,3.0,36.67,79.0,Prof. Priya Sharma,83.0,52.0,97.53,low,Harsha Dutta,80.0,
45.65,54.0,0.0,47.63,6.0,64.0,5,24.0,0.0,68.65,ECE,25G31A8405,23.0,53.0,85.0,low,395.0,sneha.bajaj920@gmail.com,31.35,medium,5.4,70.2,0.0,75.0,dr..nitin.verma62@gmail.com,3.0,80.0,36.0,Dr. Nitin Verma,68.0,53.0,42.35,medium,Sneha Bajaj,53.0,91.0
71.17,26.0,0.0,35.79,6.0,84.0,5,14.0,0.0,61.58,EEE,25G31B4131,-8.0,61.0,113.0,low,396.0,ashok.dutta900@gmail.com,38.42,medium,2.6,71.2,0.0,76.0,dr..suresh.iyer90@gmail.com,3.0,46.67,91.0,Dr. Suresh Iyer,74.0,56.0,80.53,low,Ashok Dutta,61.0,66.0
81.49,88.0,0.0,20.49,6.0,99.0,5,17.0,0.0,73.62,MECH,25G31A4904,-3.0,93.0,110.0,low,397.0,mahesh.chopra338@gmail.com,26.38,high,8.8,80.0,0.0,63.0,dr..vikram.reddy43@gmail.com,3.0,56.67,85.0,Dr. Vikram Reddy,75.0,91.0,77.27,low,Mahesh Chopra,93.0,72.0
74.87,25.0,0.0,30.16,6.0,73.0,5,20.0,0.0,73.78,CIVIL,25G31B7785,-10.0,64.0,94.0,low,398.0,kumar.kumar222@gmail.com,26.22,high,2.5,82.6,0.0,86.0,prof..ritika.malhotra31@gmail.com,3.0,66.67,80.0,Prof. Ritika Malhotra,83.0,98.0,85.11,low,Kumar Kumar,64.0,73.0
61.27,37.0,0.0,38.92,5.0,41.0,4,26.0,0.0,66.16,CSE(AI),25G31B5767,19.0,90.0,92.0,low,399.0,pari.chatterjee972@gmail.com,33.84,medium,3.7,58.25,0.0,79.0,prof..kavya.pillai95@gmail.com,3.0,86.67,52.0,Prof. Kavya Pillai,66.0,47.0,56.52,low,Pari Chatterjee,90.0,
90.25,60.0,0.0,17.8,5.0,41.0,4,24.0,0.0,65.66,CSE,25G31A1519,2.0,86.0,95.0,low,400.0,swati.chatterjee555@gmail.com,34.34,medium,6.0,50.25,0.0,44.0,prof..anjali.menon44@gmail.com,3.0,80.0,91.0,Prof. Anjali Menon,59.0,57.0,95.79,low,Swati Chatterjee,86.0,
76.51,38.0,0.0,27.32,5.0,56.0,4,26.0,0.0,72.63,CDS,25G31A3465,-23.0,43.0,107.0,low,401.0,arjun.iyer757@gmail.com,27.37,high,3.8,66.5,0.0,71.0,dr..harish.rao55@gmail.com,3.0,86.67,98.0,Dr. Harish Rao,58.0,81.0,91.59,low,Arjun Iyer,43.0,
80.63,39.0,0.0,24.14,5.0,99.0,4,23.0,0.0,76.29,ECE,25G31A4680,-20.0,94.0,116.0,low,402.0,mohan.sinha657@gmail.com,23.71,high,3.9,78.5,0.0,77.0,prof..meera.desai90@gmail.com,3.0,76.67,96.0,Prof. Meera Desai,59.0,79.0,82.76,low,Mohan Sinha,94.0,
69.24,57.0,0.0,35.55,5.0,93.0,4,10.0,0.0,57.99,EEE,25G31A4328,-7.0,83.0,85.0,normal,403.0,aarav.verma388@gmail.com,42.01,medium,5.7,69.5,0.0,66.0,dr..rohan.kapoor36@gmail.com,3.0,33.33,57.0,Dr. Rohan Kapoor,56.0,63.0,67.06,low,Aarav Verma,83.0,
58.19,35.0,0.0,40.38,5.0,81.0,4,26.0,0.0,70.1,MECH,25G31B8975,16.0,65.0,89.0,low,404.0,avni.bajaj712@gmail.com,29.9,high,3.5,67.25,0.0,88.0,prof..ritika.malhotra57@gmail.com,3.0,86.67,53.0,Prof. Ritika Malhotra,58.0,42.0,59.55,medium,Avni Bajaj,65.0,
89.12,79.0,0.0,19.01,5.0,59.0,4,12.0,0.0,62.82,CIVIL,25G31B5652,52.0,87.0,102.0,low,405.0,aditya.dutta785@gmail.com,37.18,medium,7.9,67.0,0.0,63.0,prof..divya.srivastava61@gmail.com,3.0,40.0,93.0,Prof. Divya Srivastava,99.0,47.0,91.18,low,Aditya Dutta,87.0,
